customer_id,customer_name,customer_type,country_of_residence,occupation_or_industry,branch_id,onboarding_channel,risk_rating,pep_flag,annual_income_or_turnover_gbp,relationship_start_date
C01927,Oakline Trading Ltd,Business,United Kingdom,Money Services,BR09,Branch,High,N,2551000,2025-11-25
C01928,Amir Ali,Individual,UAE,Employee,BR04,Online,Medium,N,37600,2025-05-15
C01929,Amir Shah,Individual,United Kingdom,Self-employed,BR01,Introducer,Low,N,96700,2025-08-28
C01930,Ethan Rossi,Individual,India,Employee,BR01,Relationship Manager,Low,N,18800,2024-10-04
C01931,Jack Doyle,Individual,UAE,Employee,BR02,Relationship Manager,Medium,N,47300,2024-05-24
C01932,Tom Nowak,Individual,Cyprus,Property Investor,BR08,Online,Medium,N,64600,2025-08-23
C01933,Daniel Brooks,Individual,United Kingdom,Retired,BR05,Online,Low,N,44500,2024-02-07
C01934,Grace Rossi,Individual,Nigeria,Employee,BR01,Branch,Medium,N,15200,2024-05-13
C01935,Ravi Rossi,Individual,France,Student,BR01,Online,Low,N,90200,2024-04-22
C01936,Crest Property Ltd,Business,United Kingdom,Retail,BR09,Online,Medium,N,979000,2024-03-02
C01937,Redwood Foods Ltd,Business,Cyprus,Retail,BR04,Relationship Manager,Medium,N,702000,2025-02-06
C01938,Grace Khan,Individual,United Kingdom,Employee,BR01,Online,Low,N,33300,2024-06-15
C01939,Nadia Fraser,Individual,Pakistan,Employee,BR09,Online,Medium,N,31900,2025-12-07
C01940,Brightwater Consulting Ltd,Business,United Kingdom,Precious Metals,BR07,Relationship Manager,Medium,N,111000,2025-11-12
C01941,Chen Rossi,Individual,United Kingdom,Employee,BR04,Branch,Low,N,44300,2024-05-03
C01942,Pinnacle Foods PLC,Business,United Kingdom,Retail,BR04,Online,Medium,N,572000,2025-08-29
C01943,James Wright,Individual,United States,Property Investor,BR06,Relationship Manager,Low,N,60000,2024-01-29
C01944,Pinnacle Tech LLP,Business,United Kingdom,Real Estate,BR03,Introducer,High,N,1593000,2024-07-27
C01945,Larkspur Consulting Ltd,Business,United Kingdom,Construction,BR10,Branch,Low,N,772000,2025-04-27
C01946,Olivia Lopez,Individual,United Kingdom,Employee,BR07,Online,Low,N,35300,2024-05-30
C01947,Ravi Doyle,Individual,India,Employee,BR06,Online,Low,N,24800,2024-02-27
C01948,Ravi Nowak,Individual,United Kingdom,Employee,BR06,Branch,Low,N,16600,2024-04-24
C01949,Nadia Doyle,Individual,United Kingdom,Self-employed,BR10,Branch,Low,N,149600,2025-04-26
C01950,Chen Evans,Individual,Germany,Senior Public Official,BR01,Online,High,Y,59700,2024-06-10
C01951,Pinnacle Foods PLC,Business,United Kingdom,Construction,BR01,Online,Low,N,290000,2024-06-28
C01952,Luca Lopez,Individual,United Kingdom,Employee,BR07,Online,Low,N,110800,2024-05-29
C01953,Ethan Lopez,Individual,United Kingdom,Employee,BR02,Branch,Low,N,90600,2025-10-06
C01954,Ironbridge Retail Ltd,Business,Cyprus,Technology,BR06,Branch,Medium,N,234000,2025-10-11
C01955,Jack Wright,Individual,Pakistan,Employee,BR04,Relationship Manager,Medium,N,25500,2025-08-11
C01956,Zara Khan,Individual,United Kingdom,Employee,BR02,Branch,Low,N,37100,2024-01-15
C01957,Redwood Imports Ltd,Business,United Kingdom,Charity,BR02,Branch,Medium,N,518000,2024-07-02
C01958,Sofia Mensah,Individual,United Kingdom,Self-employed,BR07,Branch,Low,N,37900,2025-10-05
C01959,Tom Wright,Individual,Hong Kong,Employee,BR01,Online,Low,N,61500,2025-02-08
C01960,James Patel,Individual,United Kingdom,Employee,BR01,Online,Low,N,17600,2024-01-31
C01961,Larkspur Logistics PLC,Business,United Kingdom,Construction,BR04,Relationship Manager,Low,N,101000,2024-07-01
C01962,Jack Evans,Individual,United States,Property Investor,BR01,Online,Low,N,80900,2025-08-27
C01963,Hannah Singh,Individual,United Kingdom,Employee,BR06,Branch,Low,N,51000,2025-10-04
C01964,Mei Hughes,Individual,United Kingdom,Employee,BR10,Branch,Low,N,38400,2024-11-07
C01965,Tom Murray,Individual,United Kingdom,Self-employed,BR07,Relationship Manager,Low,N,26900,2024-04-20
C01966,Ironbridge Trading Ltd,Business,United Kingdom,Hospitality,BR05,Branch,Medium,N,2741000,2024-02-26
C01967,James Khan,Individual,United Kingdom,Employee,BR03,Branch,Low,N,19800,2024-06-13
C01968,Kestrel Logistics LLP,Business,Hong Kong,Technology,BR10,Branch,Medium,N,300000,2025-08-07
C01969,Mei Mensah,Individual,United Kingdom,Employee,BR08,Relationship Manager,Low,N,40800,2025-08-27
C01970,James Brooks,Individual,United Kingdom,Senior Public Official,BR08,Online,High,Y,78900,2024-07-06
C01971,Kestrel Trading PLC,Business,UAE,Import/Export,BR02,Online,High,N,331000,2025-12-15
C01972,Luca Lopez,Individual,UAE,Employee,BR01,Branch,Medium,N,29800,2025-10-03
C01973,Sofia Rossi,Individual,France,Student,BR01,Relationship Manager,Low,N,19100,2025-12-22
C01974,Ironbridge Tech Ltd,Business,India,Import/Export,BR02,Branch,High,N,1245000,2025-07-03
C01975,Chen Brooks,Individual,United Kingdom,Self-employed,BR01,Online,Low,N,31100,2025-02-22
C01976,Omar Hughes,Individual,Ireland,Self-employed,BR09,Relationship Manager,Low,N,23900,2025-12-18
C01977,Crest Construction PLC,Business,United Kingdom,Retail,BR02,Branch,Medium,N,4232000,2025-05-18
C01978,Jack Doyle,Individual,United Kingdom,Employee,BR02,Online,Low,N,55400,2025-08-31
C01979,Mei Okafor,Individual,Cyprus,Student,BR09,Online,Medium,N,20700,2024-10-21
C01980,Sofia Hughes,Individual,India,Employee,BR10,Online,Low,N,21800,2024-06-25
C01981,Olivia Doyle,Individual,United Kingdom,Employee,BR02,Online,Low,N,68700,2025-02-23
C01982,Nadia Patel,Individual,United Kingdom,Employee,BR02,Online,Low,N,36300,2024-10-26
C01983,Priya Okafor,Individual,Cyprus,Employee,BR08,Online,Medium,N,71200,2024-09-13
C01984,Tom Evans,Individual,United Kingdom,Retired,BR10,Online,Low,N,32400,2025-05-24
C01985,Sofia Shah,Individual,United Kingdom,Retired,BR06,Online,Low,N,40100,2025-03-22
C01986,Chen Brooks,Individual,United Kingdom,Retired,BR04,Branch,Low,N,44100,2024-08-19
C01987,Tom Murray,Individual,United Kingdom,Employee,BR06,Online,Low,N,92300,2024-06-25
C01988,Omar Walsh,Individual,United Kingdom,Employee,BR07,Online,Low,N,87900,2025-02-03
C01989,Northgate Property Ltd,Business,Russia,Technology,BR01,Online,High,N,1594000,2024-08-27
C01990,Tom Wright,Individual,United Kingdom,Employee,BR03,Online,Low,N,27500,2024-06-22
C01991,Tom Khan,Individual,United Kingdom,Self-employed,BR08,Online,Low,N,22200,2024-06-11
C01992,Summit Consulting Ltd,Business,India,Real Estate,BR06,Introducer,Medium,N,119000,2025-04-29
C01993,Aisha Lopez,Individual,United Kingdom,Employee,BR01,Online,Low,N,91700,2024-10-30
C01994,Olivia Carter,Individual,India,Employee,BR07,Online,Low,N,80600,2024-09-07
C01995,Silverline Tech Ltd,Business,Germany,Money Services,BR06,Branch,High,N,710000,2024-03-25
C01996,Chen Wright,Individual,United Kingdom,Employee,BR02,Relationship Manager,Low,N,62100,2024-02-10
C01997,Aisha Fraser,Individual,Ireland,Retired,BR03,Online,Low,N,62800,2025-05-22
C01998,Amir Nowak,Individual,Nigeria,Self-employed,BR02,Relationship Manager,Medium,N,43900,2025-12-08
C01999,Zara Murray,Individual,France,Employee,BR10,Introducer,Low,N,45000,2024-08-25
C02000,Ravi Ali,Individual,Nigeria,Student,BR02,Branch,Medium,N,42600,2025-09-08
C02001,Oakline Logistics Ltd,Business,United Kingdom,Hospitality,BR08,Relationship Manager,Medium,N,1102000,2025-03-15
C02002,Grace Hughes,Individual,Germany,Employee,BR04,Online,Low,N,26600,2024-08-10
C02003,Silverline Construction Ltd,Business,India,Charity,BR09,Online,Low,N,984000,2025-02-18
C02004,Summit Logistics PLC,Business,United Kingdom,Import/Export,BR10,Online,High,N,399000,2024-04-04
C02005,Nadia Khan,Individual,Pakistan,Self-employed,BR10,Online,Medium,N,43700,2024-09-03
C02006,Kestrel Holdings PLC,Business,United Kingdom,Technology,BR08,Relationship Manager,Medium,N,465000,2025-06-21
C02007,Meridian Consulting LLP,Business,United Kingdom,Real Estate,BR03,Branch,Medium,N,358000,2025-09-14
C02008,Oakline Trading Ltd,Business,Pakistan,Hospitality,BR02,Online,High,N,2297000,2024-06-10
C02009,Mei Evans,Individual,United Kingdom,Employee,BR02,Branch,Low,N,88800,2025-10-27
C02010,Amir Carter,Individual,United Kingdom,Employee,BR06,Branch,Low,N,94000,2025-03-18
C02011,Aisha Walsh,Individual,United Kingdom,Employee,BR03,Online,Low,N,25500,2024-06-16
C02012,Aisha Walsh,Individual,United States,Employee,BR03,Relationship Manager,Low,N,17000,2025-07-23
C02013,Maria Doyle,Individual,United Kingdom,Student,BR01,Relationship Manager,Low,N,70200,2025-10-06
C02014,Grace Carter,Individual,France,Employee,BR07,Online,Low,N,92000,2024-07-18
C02015,James Shah,Individual,Nigeria,Self-employed,BR01,Online,Medium,N,102100,2024-03-18
C02016,Pinnacle Logistics PLC,Business,Ireland,Technology,BR03,Introducer,Low,N,1457000,2024-07-27
C02017,Jack Walsh,Individual,Cyprus,Property Investor,BR05,Online,Medium,N,12100,2025-07-07
C02018,Sofia Mensah,Individual,Nigeria,Employee,BR04,Online,Medium,N,50000,2024-02-15
C02019,Ethan Shah,Individual,United Kingdom,Director,BR09,Relationship Manager,Low,N,56000,2024-07-30
C02020,Amir Wright,Individual,Hong Kong,Retired,BR06,Relationship Manager,Low,N,85100,2024-08-21
C02021,James Murray,Individual,United Kingdom,Employee,BR07,Relationship Manager,Low,N,94600,2024-01-13
C02022,James Singh,Individual,United Kingdom,Employee,BR02,Online,Low,N,69300,2025-03-12
C02023,Omar Lopez,Individual,United Kingdom,Employee,BR01,Online,Low,N,28200,2025-08-12
C02024,Daniel Singh,Individual,Ireland,Self-employed,BR07,Online,Low,N,21600,2024-04-23
C02025,Aisha Fraser,Individual,United Kingdom,Self-employed,BR01,Online,Low,N,55300,2025-10-10
C02026,Sofia Patel,Individual,United Kingdom,Employee,BR08,Online,Low,N,24900,2025-11-27
C02027,Luca Mensah,Individual,United Kingdom,Student,BR10,Branch,Low,N,97300,2025-09-28
C02028,Maria Hughes,Individual,United Kingdom,Employee,BR02,Branch,Low,N,14400,2025-06-12
C02029,James Shah,Individual,United Kingdom,Employee,BR07,Online,Low,N,56400,2024-11-23
C02030,Grace Okafor,Individual,UAE,Retired,BR03,Branch,Medium,N,48600,2024-05-29
C02031,Olivia Nowak,Individual,United Kingdom,Property Investor,BR02,Online,Low,N,35500,2025-10-29
C02032,Oakline Construction Ltd,Business,United Kingdom,Import/Export,BR03,Branch,Medium,N,4803000,2025-01-22
C02033,Larkspur Trading PLC,Business,United Kingdom,Professional Services,BR06,Branch,Medium,N,974000,2024-11-26
C02034,Summit Capital LLP,Business,United Kingdom,Retail,BR10,Relationship Manager,Medium,N,709000,2024-10-13
C02035,Sofia Hughes,Individual,Ireland,Employee,BR02,Online,Low,N,29500,2024-06-08
C02036,Omar Singh,Individual,United Kingdom,Employee,BR06,Relationship Manager,Low,N,78200,2024-10-06
C02037,Aisha Fraser,Individual,United Kingdom,Employee,BR03,Branch,Low,N,25100,2025-08-06
C02038,Kestrel Imports LLP,Business,Pakistan,Technology,BR02,Branch,High,N,988000,2025-02-13
C02039,Northgate Trading Ltd,Business,United Kingdom,Precious Metals,BR05,Branch,Medium,N,303000,2024-10-16
C02040,Kestrel Motors PLC,Business,United Kingdom,Hospitality,BR07,Branch,Medium,N,564000,2024-03-20
C02041,Pinnacle Holdings Ltd,Business,India,Professional Services,BR06,Branch,Low,N,323000,2024-10-30
C02042,Jack Wright,Individual,Germany,Employee,BR10,Online,Low,N,141100,2024-06-06
C02043,Silverline Holdings Ltd,Business,Ireland,Hospitality,BR01,Branch,Low,N,1461000,2024-10-17
C02044,Northgate Imports LLP,Business,United Kingdom,Import/Export,BR04,Relationship Manager,Medium,N,354000,2024-04-19
C02045,Priya Nowak,Individual,United Kingdom,Employee,BR02,Online,Low,N,26100,2025-11-23
C02046,Northgate Imports PLC,Business,United Kingdom,Technology,BR08,Branch,Low,N,788000,2024-05-07
C02047,Ethan Nowak,Individual,United Kingdom,Employee,BR01,Relationship Manager,Low,N,27100,2024-03-31
C02048,Northgate Logistics PLC,Business,United Kingdom,Professional Services,BR01,Online,Medium,N,393000,2025-04-23
C02049,Ironbridge Consulting Ltd,Business,Panama,Charity,BR07,Online,High,N,192000,2024-09-08
C02050,Daniel Mensah,Individual,Germany,Employee,BR03,Online,Low,N,24600,2025-12-29
C02051,Amir Doyle,Individual,United Kingdom,Employee,BR06,Online,Low,N,20000,2024-10-22
C02052,Maria Nowak,Individual,United Kingdom,Self-employed,BR10,Online,Low,N,65700,2025-04-20
C02053,Thistle Motors PLC,Business,India,Construction,BR04,Introducer,Medium,N,7250000,2025-09-01
C02054,Bluefield Foods PLC,Business,United Kingdom,Retail,BR04,Online,Medium,N,1082000,2025-12-20
C02055,Ethan Patel,Individual,United Kingdom,Employee,BR10,Online,Low,N,39700,2025-08-14
C02056,Brightwater Capital PLC,Business,United Kingdom,Retail,BR07,Relationship Manager,Low,N,129000,2025-02-25
C02057,Chen Shah,Individual,India,Employee,BR02,Online,Low,N,41900,2025-08-18
C02058,Nadia Patel,Individual,Ireland,Employee,BR08,Introducer,Low,N,46100,2024-07-26
C02059,Amir Shah,Individual,United Kingdom,Student,BR04,Relationship Manager,Low,N,35200,2025-09-28
C02060,Chen Patel,Individual,United Kingdom,Retired,BR07,Online,Low,N,50900,2025-09-29
C02061,Maria Ali,Individual,Ireland,Employee,BR05,Online,Low,N,48300,2024-10-07
C02062,Zara Lopez,Individual,United Kingdom,Employee,BR02,Online,Low,N,21300,2024-02-19
C02063,Mei Doyle,Individual,Germany,Employee,BR08,Branch,Low,N,82100,2025-05-15
C02064,James Patel,Individual,United Kingdom,Employee,BR01,Online,Low,N,35400,2024-03-15
C02065,Northgate Foods Ltd,Business,India,Professional Services,BR09,Branch,Low,N,208000,2024-01-13
C02066,Jack Murray,Individual,Cyprus,Retired,BR08,Online,Medium,N,51700,2025-11-23
C02067,Northgate Retail Ltd,Business,United Kingdom,Construction,BR10,Online,Medium,N,157000,2025-02-18
C02068,Jack Doyle,Individual,United Kingdom,Employee,BR01,Introducer,Low,N,81200,2025-04-20
C02069,Hannah Mensah,Individual,Germany,Self-employed,BR03,Branch,Low,N,46000,2025-10-05
C02070,Amir Wright,Individual,United Kingdom,Retired,BR01,Online,Low,N,26000,2025-11-10
C02071,Tom Wright,Individual,United Kingdom,Employee,BR03,Online,Low,N,26300,2025-11-30
C02072,Ravi Ali,Individual,United Kingdom,Employee,BR03,Online,Low,N,55300,2024-04-07
C02073,Daniel Shah,Individual,United States,Property Investor,BR05,Branch,Low,N,43700,2024-08-24
C02074,Nadia Reid,Individual,United Kingdom,Employee,BR03,Online,Low,N,28200,2025-07-15
C02075,Chen Mensah,Individual,Pakistan,Self-employed,BR10,Online,Medium,N,66200,2024-01-22
C02076,Daniel Evans,Individual,United Kingdom,Self-employed,BR02,Online,Low,N,41100,2024-06-20
C02077,Hannah Murray,Individual,United Kingdom,Employee,BR03,Online,Low,N,66400,2025-01-11
C02078,Crest Retail Ltd,Business,United Kingdom,Professional Services,BR06,Branch,Medium,N,268000,2024-09-07
C02079,Daniel Khan,Individual,Ireland,Employee,BR02,Online,Low,N,73100,2024-05-06
C02080,Crest Trading LLP,Business,United Kingdom,Hospitality,BR07,Relationship Manager,Medium,N,1334000,2025-10-19
C02081,Crest Retail Ltd,Business,United Kingdom,Real Estate,BR06,Branch,Medium,N,364000,2024-11-23
C02082,Brightwater Motors PLC,Business,United Kingdom,Import/Export,BR06,Branch,High,N,344000,2024-10-27
C02083,Bluefield Property PLC,Business,United Kingdom,Import/Export,BR06,Introducer,Medium,N,853000,2025-04-25
C02084,Daniel Reid,Individual,United Kingdom,Director,BR08,Branch,Low,N,36300,2025-05-05
C02085,Luca Murray,Individual,United Kingdom,Property Investor,BR10,Online,Low,N,117000,2024-12-26
C02086,James Okafor,Individual,United Kingdom,Student,BR01,Online,Low,N,33700,2025-10-10
C02087,Silverline Foods Ltd,Business,Panama,Retail,BR04,Online,Medium,N,536000,2024-08-04
C02088,Grace Okafor,Individual,United Kingdom,Employee,BR08,Online,Low,N,31900,2025-09-28
C02089,Zara Evans,Individual,United Kingdom,Self-employed,BR01,Online,Low,N,13100,2025-09-26
C02090,Bluefield Imports LLP,Business,United Kingdom,Real Estate,BR04,Introducer,Medium,N,1156000,2024-01-07
C02091,Olivia Evans,Individual,United Kingdom,Employee,BR06,Online,Low,N,51200,2025-07-05
C02092,Ravi Khan,Individual,Germany,Self-employed,BR02,Online,Low,N,61100,2024-04-25
C02093,Oakline Logistics Ltd,Business,United Kingdom,Construction,BR03,Introducer,Low,N,315000,2024-12-20
C02094,Mei Wright,Individual,United Kingdom,Employee,BR07,Branch,Low,N,79800,2025-11-02
C02095,Priya Evans,Individual,Ireland,Retired,BR01,Introducer,Low,N,50800,2024-05-22
C02096,Harbour Property Ltd,Business,United Kingdom,Hospitality,BR01,Introducer,Low,N,345000,2025-02-15
C02097,Ethan Brooks,Individual,Cyprus,Employee,BR08,Introducer,Medium,N,57300,2025-07-22
C02098,Ethan Singh,Individual,Russia,Self-employed,BR08,Branch,Medium,N,44400,2024-12-17
C02099,Sofia Hughes,Individual,United Kingdom,Self-employed,BR05,Online,Low,N,28400,2024-02-27
C02100,Chen Singh,Individual,United Kingdom,Employee,BR03,Relationship Manager,Low,N,53300,2024-02-17
C02101,Maria Lopez,Individual,United Kingdom,Self-employed,BR01,Online,Low,N,42100,2025-01-13
C02102,Northgate Consulting Ltd,Business,United Kingdom,Construction,BR08,Online,Medium,N,437000,2024-01-19
C02103,Pinnacle Capital Ltd,Business,United Kingdom,Money Services,BR02,Branch,High,N,1544000,2024-01-12
C02104,Amir Okafor,Individual,United Kingdom,Employee,BR09,Branch,Low,N,93700,2025-11-27
C02105,Amir Walsh,Individual,United Kingdom,Property Investor,BR07,Relationship Manager,Low,N,91900,2025-01-24
C02106,Hannah Mensah,Individual,United Kingdom,Student,BR01,Introducer,Low,N,44900,2024-12-12
C02107,Meridian Foods LLP,Business,United Kingdom,Hospitality,BR05,Branch,Low,N,226000,2024-03-14
C02108,Omar Mensah,Individual,Panama,Employee,BR09,Branch,Medium,N,17000,2025-07-28
C02109,Luca Mensah,Individual,United States,Employee,BR08,Online,Low,N,112600,2025-01-08
C02110,Daniel Singh,Individual,United Kingdom,Student,BR05,Branch,Low,N,74700,2024-06-09
C02111,Larkspur Foods PLC,Business,Ireland,Money Services,BR01,Online,High,N,697000,2025-07-04
C02112,Maria Rossi,Individual,United Kingdom,Student,BR06,Online,Low,N,10300,2024-06-22
C02113,Crest Imports LLP,Business,Germany,Technology,BR06,Online,Medium,N,301000,2025-01-02
C02114,Aisha Fraser,Individual,United Kingdom,Employee,BR05,Relationship Manager,Low,N,37200,2025-02-13
C02115,Northgate Logistics Ltd,Business,Pakistan,Precious Metals,BR02,Branch,High,N,3647000,2024-07-22
C02116,Nadia Ali,Individual,United Kingdom,Employee,BR09,Online,Low,N,30600,2025-10-02
C02117,James Brooks,Individual,United Kingdom,Self-employed,BR04,Relationship Manager,Low,N,34900,2025-05-29
C02118,Redwood Imports Ltd,Business,Panama,Hospitality,BR02,Branch,High,N,301000,2024-07-29
C02119,Kestrel Motors Ltd,Business,United Kingdom,Import/Export,BR02,Branch,Medium,N,650000,2024-04-24
C02120,Olivia Walsh,Individual,United Kingdom,Employee,BR02,Online,Low,N,28400,2024-08-28
C02121,Ravi Wright,Individual,India,Employee,BR04,Branch,Low,N,45100,2024-12-06
C02122,Grace Lopez,Individual,India,Employee,BR02,Online,Low,N,89600,2025-02-06
C02123,Amir Evans,Individual,Germany,Director,BR04,Relationship Manager,Low,N,65200,2024-10-19
C02124,Hannah Rossi,Individual,India,Employee,BR02,Branch,Low,N,76500,2024-01-30
C02125,Thistle Trading Ltd,Business,France,Construction,BR02,Online,Low,N,2958000,2025-05-09
C02126,Aisha Wright,Individual,United Kingdom,Employee,BR01,Branch,Low,N,98400,2024-10-03
C02127,Harbour Holdings PLC,Business,United Kingdom,Hospitality,BR03,Online,Medium,N,222000,2024-09-02
C02128,Sofia Reid,Individual,India,Retired,BR03,Online,Low,N,135000,2025-02-10
C02129,Hannah Khan,Individual,Pakistan,Property Investor,BR03,Relationship Manager,Medium,N,146000,2025-09-02
C02130,Zara Khan,Individual,United Kingdom,Retired,BR07,Branch,Low,N,52800,2024-01-04
C02131,Daniel Lopez,Individual,United Kingdom,Retired,BR04,Relationship Manager,Low,N,66100,2025-12-03
